FIPS_x,Years of Potential Life Lost Rate (premature death),% Fair/Poor Health,percent_smokers,percent_obese,Food Environment Index,% Physically Inactive,percent Excessive Drinking,Percent Uninsured,PCP Rate,Preventable Hosp stays Rate,Percent Vaccinated Flu,High School Graduation Rate,Percent Some College,Percent Unemployed,Income Ratio,Average Daily PM2.5,Presence of water violation,Percent Severe Housing Problems,Severe Housing Cost Burden,Overcrowding,Inadequate Facilities,Life Expectancy,Number pre-mature Deaths,Percent Diabetic,HIV Prevalence Rate,Percent Food Insecure,Percent Insufficient Sleep,Percent Uninsured Adults,Percent Uninsured children,Median Household Income,Segregation Index non-white/ white,Population,percent < 18,percent 65 and over,percent African American,percent American Indian/Alaskan Native,percent Asian,percent Native Hawaiian/Other Pacific Islander,percent Hispanic,percent Non-Hispanic White,percent Not Proficient in English,percent Female,number Rural,State,cases_2022,Masks,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_65PlusPop_Pct
48367,6973.0,13,14,31,7.6,25,21,16.0,46.0,5630.0,45.0,97.0,65,3.5,4.2,10.0,Yes,13,10,3,1,78.1,1671.0,9,84.0,15,29,18.0,10.0,74076.0,22.0,133463,24.7,15.3,1.4,0.9,0.7,0.1,12.2,83.6,2,50.2,65578.0,TX,40590.56115353074,250.0,0.0,0.0
48369,7153.0,23,16,32,7.4,24,18,25.0,20.0,4544.0,26.0,97.0,37,2.5,3.9,7.0,No,13,7,6,1,79.2,92.0,10,78.0,8,32,30.0,14.0,48189.0,31.0,9842,29.0,13.7,1.1,1.6,0.7,0.3,63.5,34.2,13,48.2,6163.0,TX,2698.791520595632,250.0,0.0,0.0
48371,6212.0,20,14,32,8.9,23,20,22.0,44.0,6652.0,12.0,65.0,34,4.5,4.8,7.0,Yes,12,7,6,0,78.2,172.0,10,107.0,7,33,26.0,13.0,44352.0,25.0,15634,24.2,13.3,3.6,1.3,1.0,0.1,68.8,25.6,9,43.2,6168.0,TX,3639.746301966131,250.0,0.0,0.0
48373,10889.0,19,17,34,6.1,27,17,22.0,52.0,3136.0,43.0,92.0,42,6.0,4.8,9.9,Yes,15,10,4,2,73.3,1023.0,12,422.0,19,32,26.0,12.0,44596.0,43.0,49162,20.5,18.7,10.0,2.3,0.8,0.1,15.3,70.9,3,46.1,35258.0,TX,9574.187502045548,250.0,0.0,0.0
48375,9917.0,22,18,35,6.8,27,18,23.0,80.0,5132.0,45.0,88.0,47,3.2,4.5,7.5,No,21,15,5,1,74.5,1825.0,10,256.0,17,34,29.0,11.0,43778.0,41.0,120458,27.5,12.1,9.8,1.3,5.9,0.1,38.3,44.1,9,48.4,10892.0,TX,33189.663341044885,250.0,0.0,0.0
48377,4546.0,32,16,28,4.8,26,13,29.0,43.0,4463.0,13.0,94.0,48,9.4,5.4,5.9,Yes,11,4,7,0,90.0,57.0,12,108.0,11,32,37.0,14.0,29761.0,10.0,7156,26.7,22.6,0.9,1.4,2.8,0.0,83.6,11.8,30,49.1,3164.0,TX,1200.9534986020942,250.0,0.0,0.0
48381,6698.0,14,14,26,7.8,26,21,13.0,57.0,3603.0,46.0,97.0,73,2.8,3.9,7.5,Yes,12,10,2,1,78.8,1473.0,9,113.0,14,32,15.0,8.0,63077.0,27.0,134442,24.0,14.6,3.0,0.9,1.7,0.1,21.8,71.6,1,50.8,17355.0,TX,30549.43692616203,250.0,0.0,0.0
48387,11153.0,20,16,38,5.2,38,16,21.0,16.0,5531.0,48.0,97.0,50,5.2,4.7,9.8,Yes,14,11,2,2,75.2,254.0,15,161.0,21,30,24.0,12.0,35643.0,36.0,12229,19.8,24.3,16.4,1.7,0.4,0.0,7.6,73.0,0,51.2,9739.0,TX,2645.6616816367814,250.0,0.0,0.0
48389,8724.0,26,16,30,8.6,22,19,21.0,27.0,7432.0,27.0,96.0,38,3.5,5.3,6.7,No,10,5,5,1,78.0,180.0,8,755.0,7,34,25.0,12.0,40694.0,16.0,15281,22.4,12.0,4.7,0.9,1.4,0.1,75.3,17.9,15,38.9,1998.0,TX,5459.319972205707,250.0,0.0,0.0
48395,9600.0,18,16,32,6.4,30,18,20.0,6.0,5896.0,38.0,97.0,49,4.7,4.8,9.8,No,15,12,2,1,76.2,289.0,12,175.0,18,33,23.0,12.0,44355.0,34.0,17203,24.2,18.9,19.4,1.0,0.7,0.1,20.9,57.5,3,50.6,12276.0,TX,5335.613370395609,250.0,0.0,0.0
48397,4545.0,13,13,25,8.1,25,21,13.0,76.0,4620.0,50.0,96.0,75,3.3,3.7,10.5,No,14,11,2,1,81.4,729.0,10,110.0,13,30,15.0,9.0,98442.0,23.0,96788,27.2,12.3,6.2,0.8,2.8,0.1,17.7,71.2,2,50.6,12562.0,TX,31434.095511014133,250.0,0.0,0.0
48399,7814.0,19,15,30,7.2,25,17,20.0,67.0,5697.0,33.0,97.0,45,3.8,4.9,7.8,Yes,8,7,0,1,77.0,171.0,12,91.0,14,32,24.0,11.0,41830.0,18.0,10266,23.3,20.7,2.0,1.6,1.0,0.0,34.3,61.6,1,49.2,4280.0,TX,2779.5696165948534,250.0,0.0,0.0
48401,8217.0,18,17,36,6.5,28,17,21.0,23.0,6106.0,41.0,93.0,47,5.1,4.6,10.2,Yes,12,9,3,1,76.8,790.0,15,340.0,19,30,25.0,11.0,49872.0,20.0,52833,23.1,16.5,16.7,1.0,0.5,0.1,16.9,64.1,3,47.4,35130.0,TX,12659.58890885226,250.0,0.0,0.0
48403,12150.0,18,17,33,6.0,28,15,19.0,29.0,4594.0,34.0,92.0,40,8.6,4.1,9.2,Yes,15,11,5,0,74.1,268.0,13,100.0,23,31,22.0,12.0,37770.0,5.0,10461,18.9,30.7,6.9,0.8,0.4,0.1,4.5,86.1,0,50.8,10834.0,TX,1592.4289651347376,250.0,0.0,0.0
48405,14625.0,23,20,32,5.9,28,14,18.0,24.0,5719.0,47.0,94.0,43,7.5,6.0,9.3,Yes,17,13,2,2,73.1,191.0,15,140.0,26,34,22.0,9.0,39133.0,50.0,8253,19.8,25.4,21.8,0.8,0.4,0.0,7.1,69.1,0,50.7,8865.0,TX,1236.7210572770664,250.0,0.0,0.0
48407,10789.0,18,17,30,7.1,26,17,21.0,11.0,6993.0,36.0,91.0,30,5.6,4.7,10.0,Yes,15,10,4,2,75.8,542.0,13,169.0,19,33,25.0,12.0,44707.0,7.0,28270,21.7,21.4,9.3,1.0,0.5,0.1,13.1,74.8,2,50.0,26384.0,TX,6548.827120548604,250.0,0.0,0.0
48409,8691.0,21,15,36,8.0,31,18,19.0,28.0,4643.0,41.0,93.0,50,7.6,4.6,9.7,Yes,16,9,8,1,76.1,995.0,10,107.0,11,32,23.0,9.0,50752.0,31.0,67215,27.1,14.5,1.5,1.0,1.1,0.1,57.9,38.3,5,49.8,12734.0,TX,13702.346503836185,250.0,0.0,0.0
48415,7921.0,18,15,29,7.7,26,20,18.0,46.0,4059.0,31.0,93.0,51,4.4,3.8,7.5,No,11,6,5,0,77.1,231.0,10,70.0,12,31,21.0,10.0,51772.0,19.0,17050,25.5,14.8,4.5,1.4,0.9,0.0,40.6,52.8,3,46.1,5364.0,TX,5834.797477200296,250.0,0.0,0.0
48419,10740.0,22,19,31,6.4,27,16,25.0,20.0,5434.0,41.0,93.0,42,5.1,4.6,9.8,Yes,10,8,2,0,74.5,448.0,12,189.0,21,35,30.0,15.0,39745.0,30.0,25513,26.5,17.2,17.7,1.0,1.3,0.1,18.5,61.1,5,50.2,20214.0,TX,5380.953866895784,250.0,0.0,0.0
48423,7435.0,18,16,32,6.7,28,18,18.0,99.0,4712.0,50.0,91.0,61,4.1,4.6,10.3,Yes,17,13,4,1,78.2,2774.0,11,217.0,19,33,23.0,9.0,54044.0,36.0,227727,24.6,16.2,17.3,0.8,1.7,0.1,19.6,59.6,5,51.7,66286.0,TX,56733.94328059906,250.0,0.0,0.0
48427,6280.0,41,20,32,5.5,26,14,28.0,19.0,6947.0,24.0,91.0,34,11.7,5.2,8.6,Yes,22,11,12,2,79.3,583.0,9,67.0,13,35,40.0,9.0,28377.0,26.0,64454,33.1,11.3,0.1,0.4,0.2,0.0,96.3,3.3,30,51.3,14453.0,TX,24013.777964670226,250.0,0.0,0.0
48429,10361.0,19,17,30,6.5,26,19,23.0,20.0,5960.0,30.0,91.0,45,4.7,5.0,8.0,No,11,9,3,1,75.8,167.0,10,155.0,17,32,27.0,13.0,41977.0,22.0,9337,21.7,19.3,2.5,1.3,0.6,0.0,24.0,71.4,3,47.2,3791.0,TX,2154.333303685444,250.0,0.0,0.0
48437,8311.0,23,17,28,7.3,29,17,23.0,13.0,6388.0,19.0,88.0,41,4.1,4.8,7.3,No,13,7,4,1,77.1,94.0,10,81.0,15,32,29.0,12.0,41264.0,22.0,7515,25.5,17.9,7.4,1.6,0.6,0.1,44.1,46.5,4,46.8,2951.0,TX,2643.081299099,250.0,0.0,0.0
48439,6357.0,16,15,30,7.0,22,18,17.0,57.0,5484.0,48.0,89.0,63,3.7,4.4,10.6,Yes,18,13,4,1,79.2,19579.0,10,310.0,17,35,21.0,9.0,65021.0,34.0,2054475,26.6,11.0,16.3,0.9,5.7,0.2,28.9,46.8,6,51.0,23304.0,TX,642296.2632925691,250.0,0.0,0.0
48441,9394.0,19,18,32,6.4,26,19,16.0,69.0,4187.0,40.0,86.0,62,3.5,4.5,8.2,Yes,16,13,3,1,76.0,1895.0,9,201.0,18,31,20.0,8.0,50338.0,26.0,136290,24.7,14.3,7.3,1.0,2.3,0.1,24.5,63.5,2,51.1,21085.0,TX,39998.73854803722,250.0,0.0,0.0
48445,9536.0,24,17,30,7.2,25,18,24.0,31.0,5711.0,38.0,92.0,38,5.0,3.7,7.3,Yes,11,6,2,3,75.2,199.0,10,98.0,11,33,30.0,13.0,40899.0,11.0,12715,27.3,14.7,4.3,1.2,0.7,0.1,55.1,39.3,6,46.8,3121.0,TX,3022.8913055271537,250.0,0.0,0.0
48449,7548.0,23,17,30,7.3,27,17,24.0,55.0,4684.0,38.0,97.0,45,5.3,4.1,10.0,No,17,8,8,2,77.2,389.0,11,117.0,16,33,31.0,12.0,47097.0,16.0,32904,28.9,14.1,9.2,2.4,1.2,0.2,43.3,45.1,10,50.9,16347.0,TX,10275.847714680578,250.0,0.0,0.0
48451,7388.0,18,15,29,6.7,23,19,17.0,69.0,5413.0,48.0,89.0,59,3.7,4.2,8.0,Yes,14,11,3,1,78.3,1407.0,11,96.0,14,33,20.0,10.0,49462.0,25.0,118019,23.7,15.2,3.6,1.1,1.4,0.2,40.0,53.2,3,50.3,17240.0,TX,36628.02282717328,250.0,0.0,0.0
48453,4649.0,14,13,22,7.3,16,23,15.0,85.0,4268.0,48.0,90.0,73,3.0,4.6,10.5,Yes,21,17,4,1,81.8,8250.0,7,458.0,15,29,18.0,9.0,72785.0,34.0,1226698,22.1,9.6,8.0,1.2,7.1,0.1,33.9,49.0,7,49.5,55961.0,TX,293959.16010712006,250.0,0.0,0.0
48455,12336.0,19,17,32,7.2,28,16,22.0,14.0,4412.0,33.0,89.0,48,5.5,4.4,9.8,Yes,14,11,2,2,73.3,363.0,14,226.0,19,31,25.0,12.0,34741.0,43.0,14667,20.2,26.1,9.3,0.8,0.4,0.0,9.7,78.5,1,51.5,11265.0,TX,3271.6917822224477,250.0,0.0,0.0
48457,10351.0,16,16,29,5.4,27,19,16.0,14.0,6459.0,30.0,92.0,38,7.3,5.0,9.3,Yes,13,7,4,2,75.7,376.0,11,218.0,20,30,20.0,9.0,43394.0,34.0,21539,19.3,22.1,10.6,0.8,0.6,0.1,7.7,79.1,1,46.2,17006.0,TX,5028.905760994122,250.0,0.0,0.0
48459,10597.0,15,16,30,6.8,29,19,18.0,24.0,5112.0,42.0,96.0,55,5.2,4.6,10.1,No,13,8,4,1,74.7,739.0,13,110.0,19,32,22.0,11.0,47517.0,26.0,41281,23.9,18.1,8.1,1.1,0.5,0.1,8.7,80.3,1,50.4,31172.0,TX,9257.44740858193,250.0,0.0,0.0
48463,7529.0,28,16,31,7.1,24,16,23.0,44.0,4981.0,29.0,78.0,56,4.7,5.1,8.2,No,16,10,6,2,78.9,323.0,10,78.0,9,32,28.0,11.0,39610.0,27.0,27132,27.4,16.4,0.6,1.2,0.9,0.1,71.4,26.5,9,50.8,8287.0,TX,11671.042587428194,250.0,0.0,0.0
48465,6401.0,28,16,27,7.5,24,17,23.0,29.0,3939.0,21.0,86.0,52,5.1,5.2,8.1,Yes,17,10,7,1,79.5,523.0,9,99.0,9,32,29.0,10.0,41441.0,22.0,49205,28.6,14.2,1.3,1.0,0.9,0.2,82.3,14.9,14,48.9,4965.0,TX,16030.24302938062,250.0,0.0,0.0
48467,8864.0,16,15,27,7.3,29,18,22.0,18.0,5406.0,38.0,93.0,57,3.7,4.5,10.3,Yes,15,12,3,1,76.5,898.0,11,87.0,17,30,26.0,13.0,50308.0,25.0,55182,23.1,20.1,2.7,1.0,0.5,0.2,10.9,83.7,2,51.0,39444.0,TX,12036.052280115236,250.0,0.0,0.0
48469,7903.0,20,15,31,7.5,27,19,19.0,81.0,7057.0,49.0,81.0,55,4.8,4.5,9.9,Yes,15,11,4,1,77.9,1169.0,11,143.0,13,32,23.0,9.0,52161.0,26.0,92084,25.7,15.7,5.9,0.9,1.4,0.1,47.0,44.6,3,51.0,23110.0,TX,23047.123204844163,250.0,0.0,0.0
48471,7110.0,19,17,32,5.4,24,20,18.0,32.0,6331.0,41.0,77.0,45,4.6,6.1,10.1,Yes,20,18,2,0,78.2,859.0,9,1212.0,23,34,20.0,11.0,42304.0,22.0,72245,15.3,12.7,22.8,0.8,1.2,0.1,18.1,56.3,3,41.7,30933.0,TX,22459.537850013938,250.0,0.0,0.0
48473,7614.0,19,18,36,6.2,30,20,24.0,12.0,5545.0,42.0,95.0,49,4.9,4.9,10.8,No,24,17,7,2,79.1,535.0,12,182.0,19,35,28.0,13.0,55224.0,28.0,51307,24.3,11.8,24.5,1.4,1.1,0.1,30.1,42.9,7,50.3,26632.0,TX,11863.228667030327,250.0,0.0,0.0
48475,10760.0,22,15,32,8.3,24,18,19.0,26.0,6587.0,21.0,95.0,43,4.1,4.9,7.1,No,10,8,2,2,74.5,188.0,11,87.0,12,31,24.0,11.0,53242.0,21.0,11472,28.8,14.2,4.1,1.5,0.6,0.1,53.6,39.9,4,50.2,2972.0,TX,3295.40454597672,250.0,0.0,0.0
48477,6296.0,17,14,29,7.1,26,18,18.0,63.0,3447.0,39.0,91.0,56,4.2,4.3,9.9,Yes,13,11,2,2,80.2,430.0,12,139.0,18,30,20.0,12.0,51276.0,18.0,35043,21.4,21.2,16.9,0.5,1.9,0.0,16.3,63.7,2,50.7,18036.0,TX,10922.061670173083,250.0,0.0,0.0
48479,6189.0,36,18,33,8.1,25,16,28.0,34.0,5376.0,33.0,91.0,45,4.2,6.0,8.4,Yes,31,18,15,2,80.1,2143.0,8,204.0,8,36,38.0,11.0,41979.0,21.0,274794,33.4,9.2,0.3,0.6,0.7,0.1,95.5,3.5,22,50.9,6507.0,TX,111040.48378509349,250.0,0.0,0.0
48481,8353.0,22,16,30,7.3,25,17,22.0,41.0,5439.0,37.0,96.0,51,4.5,4.9,10.0,No,14,11,3,1,77.1,620.0,11,216.0,15,32,26.0,12.0,46194.0,29.0,41968,26.1,16.7,13.0,0.7,0.5,0.1,41.4,44.3,5,50.9,20597.0,TX,11451.421179580644,250.0,0.0,0.0
48483,10604.0,17,15,30,7.6,28,18,21.0,36.0,6462.0,33.0,95.0,54,4.1,4.2,7.2,No,11,5,5,1,74.7,90.0,11,109.0,16,31,24.0,15.0,45356.0,17.0,5358,25.8,19.0,2.7,1.8,0.9,0.0,25.6,68.8,4,49.9,5410.0,TX,1342.0031158908398,250.0,0.0,0.0
48485,8862.0,21,20,32,6.1,28,18,16.0,77.0,4864.0,42.0,97.0,56,3.7,4.8,8.8,Yes,15,12,3,1,75.8,1965.0,13,117.0,19,37,19.0,9.0,44593.0,32.0,132000,22.4,14.5,10.5,1.4,2.1,0.1,19.2,65.3,2,48.2,14027.0,TX,40446.04193319734,250.0,0.0,0.0
48489,7234.0,38,20,31,7.5,23,15,23.0,37.0,6057.0,56.0,88.0,31,11.0,6.6,8.8,Yes,19,11,11,1,78.4,251.0,10,635.0,14,36,30.0,9.0,30392.0,12.0,21584,23.7,13.7,1.9,0.6,0.9,0.1,88.3,8.9,11,44.6,7653.0,TX,8620.67613710375,250.0,0.0,0.0
48491,4567.0,13,13,31,7.7,17,22,11.0,66.0,4113.0,49.0,95.0,75,3.2,3.6,10.4,Yes,13,10,2,1,82.0,3766.0,8,156.0,13,32,13.0,7.0,82131.0,27.0,547545,26.0,11.9,6.4,0.9,7.2,0.2,24.5,59.6,3,50.7,50679.0,TX,168417.0688473994,250.0,0.0,0.0
48493,6649.0,16,13,35,8.9,24,19,15.0,43.0,4132.0,36.0,96.0,58,3.5,4.3,9.9,No,13,8,4,1,79.2,591.0,11,84.0,10,30,18.0,9.0,70829.0,28.0,49304,24.4,15.6,1.4,1.0,0.5,0.1,39.8,57.2,3,49.8,36850.0,TX,12990.276726373651,250.0,0.0,0.0
48495,11789.0,22,16,31,8.7,23,19,19.0,25.0,5227.0,17.0,99.0,49,5.2,6.4,7.0,No,10,5,3,3,74.2,116.0,9,81.0,11,32,23.0,12.0,51965.0,16.0,7574,29.4,12.3,2.0,1.9,0.7,0.0,60.8,35.2,10,48.1,1289.0,TX,2177.386265483708,250.0,0.0,0.0
48497,8305.0,16,15,31,7.9,25,20,18.0,48.0,4991.0,45.0,96.0,52,4.0,4.3,9.9,Yes,12,8,3,1,76.4,912.0,12,79.0,15,31,20.0,12.0,60675.0,19.0,66181,24.9,14.9,1.4,1.1,0.6,0.1,19.5,76.5,2,49.8,42635.0,TX,19633.815281349787,250.0,0.0,0.0
48499,9457.0,16,15,29,7.3,27,18,20.0,50.0,4542.0,39.0,97.0,50,4.7,4.2,10.1,No,15,11,3,1,76.6,815.0,13,146.0,17,29,23.0,13.0,49739.0,44.0,44314,19.3,27.1,5.2,1.1,0.6,0.1,10.1,82.4,1,50.4,31137.0,TX,9767.388032941644,250.0,0.0,0.0
48501,8032.0,21,14,29,8.8,23,19,24.0,35.0,5372.0,18.0,99.0,51,3.5,4.3,7.3,Yes,13,4,9,0,77.7,93.0,9,108.0,7,31,28.0,16.0,58363.0,16.0,8568,33.0,11.7,0.9,1.8,0.6,0.0,66.6,30.9,16,49.5,2941.0,TX,1727.6169202446374,250.0,0.0,0.0
48505,6771.0,35,18,29,6.3,22,15,29.0,7.0,5864.0,30.0,90.0,41,7.3,6.4,7.9,Yes,23,12,14,2,79.0,147.0,9,74.0,11,35,40.0,12.0,32172.0,32.0,14322,33.3,12.6,0.2,0.5,0.3,0.0,94.4,4.9,24,50.0,3299.0,TX,4466.837060960486,250.0,0.0,0.0
48507,9390.0,40,20,28,6.4,21,14,20.0,17.0,5156.0,24.0,90.0,36,11.1,5.5,8.3,No,23,13,7,6,75.9,161.0,9,84.0,14,35,27.0,8.0,28867.0,20.0,11948,29.3,14.1,0.5,1.0,0.2,0.2,93.9,5.1,9,49.5,4441.0,TX,4546.779448605131,250.0,0.0,0.0
49003,6467.0,13,9,32,7.9,21,11,8.0,30.0,2458.0,42.0,84.0,63,3.3,3.3,7.3,Yes,10,7,2,0,78.9,486.0,9,48.0,13,29,10.0,5.0,63624.0,30.0,54079,32.1,12.7,0.4,1.2,0.9,0.2,9.4,87.1,1,49.4,15542.0,UT,17061.35108444964,178.0,46.5,88.5
49005,4798.0,10,8,26,7.2,13,12,9.0,46.0,2147.0,49.0,92.0,74,2.8,3.9,7.2,Yes,15,12,3,0,81.7,667.0,6,44.0,15,28,11.0,6.0,55036.0,32.0,124438,30.5,9.2,0.7,1.0,2.5,0.5,10.8,83.7,2,49.8,17673.0,UT,43999.88633038861,178.0,53.7,96.7
49007,10629.0,15,11,25,7.0,23,13,9.0,54.0,3217.0,43.0,95.0,68,5.1,4.5,5.7,Yes,14,10,2,1,74.9,330.0,10,61.0,15,29,11.0,6.0,47627.0,31.0,20295,26.4,16.9,0.6,1.5,0.7,0.2,13.1,83.2,1,50.5,7216.0,UT,5791.626257736377,178.0,46.8,85.4
49011,5102.0,11,7,26,8.1,16,10,7.0,50.0,2067.0,47.0,95.0,76,3.1,3.2,8.4,Yes,11,9,3,1,80.5,2212.0,7,73.0,11,29,8.0,4.0,80433.0,33.0,347637,32.5,9.8,1.2,0.7,2.0,0.8,9.7,83.9,1,49.6,2818.0,UT,124896.7674205339,178.0,58.5,86.4
49013,9021.0,14,10,29,7.2,21,12,14.0,39.0,4039.0,40.0,88.0,53,5.8,3.9,6.2,Yes,12,7,4,1,76.9,236.0,8,46.0,16,31,16.0,10.0,60569.0,18.0,20026,34.4,11.7,0.3,4.5,0.5,0.3,8.3,85.2,1,49.5,12692.0,UT,1644.3728352024573,170.0,41.8,89.5
49019,7540.0,14,12,21,7.0,16,13,14.0,125.0,471.0,42.0,83.0,54,5.3,4.5,5.4,No,13,10,3,0,78.5,122.0,8,101.0,16,30,16.0,8.0,48920.0,24.0,9674,21.9,18.1,0.6,4.7,1.4,0.1,10.3,82.4,1,49.7,2342.0,UT,2651.077873134957,178.0,67.0,89.0
49021,7253.0,14,11,25,6.3,19,11,12.0,40.0,3351.0,40.0,90.0,68,4.2,4.5,4.8,Yes,15,12,3,0,78.5,478.0,7,45.0,17,29,15.0,7.0,48168.0,30.0,51001,29.0,12.5,0.6,2.5,0.9,0.4,8.8,85.7,1,50.0,10412.0,UT,6549.478930166895,168.0,41.7,84.9
49023,6695.0,13,11,30,6.8,18,12,10.0,64.0,7596.0,46.0,95.0,55,3.4,3.0,5.7,No,14,10,4,2,79.0,94.0,9,88.0,14,29,12.0,7.0,60078.0,4.0,11250,34.9,11.8,0.3,1.2,0.3,0.2,4.7,92.5,1,48.7,4454.0,UT,3153.585483028786,178.0,35.8,86.8
49035,6384.0,12,9,25,8.3,16,16,11.0,74.0,2489.0,47.0,82.0,69,3.1,3.9,8.4,Yes,16,13,4,1,79.4,9610.0,7,212.0,12,30,13.0,7.0,71396.0,41.0,1135649,27.5,10.6,1.6,1.4,4.3,1.7,18.3,71.4,4,49.8,9301.0,UT,427069.0721618936,178.0,64.3,94.8
49039,6198.0,15,11,29,7.7,19,11,13.0,54.0,3818.0,38.0,82.0,61,3.9,3.6,5.4,Yes,12,8,4,0,79.8,272.0,8,38.0,15,29,16.0,7.0,52251.0,32.0,30035,26.0,13.6,1.0,1.7,0.9,0.6,9.8,85.6,2,47.4,11387.0,UT,9033.18026624179,178.0,38.2,76.6
49041,6321.0,13,10,31,7.9,21,11,11.0,52.0,3172.0,46.0,83.0,61,3.9,4.2,5.0,Yes,13,10,3,1,78.4,224.0,9,43.0,15,30,13.0,7.0,52668.0,18.0,21316,29.6,16.0,0.5,1.5,0.4,0.2,5.1,91.8,1,49.1,13462.0,UT,5909.426657492082,178.0,40.2,83.6
49043,4288.0,9,8,15,8.3,11,17,10.0,127.0,2121.0,53.0,94.0,75,3.1,4.6,6.8,No,14,12,2,0,83.6,236.0,4,65.0,11,25,11.0,7.0,100879.0,33.0,41106,24.9,11.9,0.8,0.5,1.7,0.2,11.2,84.8,3,48.7,14239.0,UT,16560.38189084199,178.0,84.7,99.9
49045,6755.0,14,12,32,7.8,20,14,8.0,22.0,3518.0,44.0,87.0,63,3.6,3.3,6.8,No,9,7,2,0,78.4,600.0,10,57.0,11,34,10.0,5.0,72198.0,29.0,67456,33.2,9.0,0.7,1.2,0.8,0.6,12.3,83.2,1,49.4,10305.0,UT,26225.87820738762,178.0,52.9,95.1
49047,7936.0,14,12,32,7.3,22,14,13.0,36.0,3880.0,43.0,83.0,51,6.1,3.9,6.5,No,13,9,4,1,77.1,356.0,9,50.0,15,31,16.0,8.0,57355.0,55.0,35150,33.3,10.6,0.4,8.0,0.6,0.4,8.2,81.7,1,49.5,15267.0,UT,2522.961525384924,178.0,40.6,81.2
49049,5231.0,12,7,25,7.7,14,10,8.0,42.0,2239.0,45.0,91.0,79,2.9,3.7,7.7,Yes,16,12,4,1,80.3,3296.0,6,42.0,13,29,10.0,5.0,70461.0,29.0,606425,33.9,7.5,0.6,0.8,1.7,0.9,11.8,82.4,2,49.5,17186.0,UT,236913.7548302255,178.0,51.8,92.1
49051,4962.0,11,9,22,8.5,14,15,12.0,56.0,2562.0,46.0,92.0,72,3.3,3.5,6.2,Yes,17,16,3,1,81.2,197.0,6,32.0,12,28,14.0,9.0,83344.0,32.0,32106,32.0,10.8,0.5,0.8,0.9,0.2,13.7,83.4,2,49.1,6318.0,UT,12749.743671626393,178.0,55.1,92.7
49053,6191.0,11,8,24,7.3,17,11,12.0,54.0,2855.0,43.0,89.0,67,3.5,3.8,5.0,Yes,18,14,4,1,81.7,1446.0,8,67.0,14,30,14.0,6.0,55518.0,37.0,165662,26.6,21.0,0.6,1.7,0.9,0.9,10.4,84.6,2,50.5,21012.0,UT,24327.92893606217,178.0,48.4,84.2
49057,7231.0,14,10,31,7.9,19,15,10.0,40.0,2108.0,43.0,84.0,61,3.7,3.7,8.0,Yes,13,10,3,1,77.9,2526.0,8,74.0,12,31,12.0,5.0,62937.0,34.0,251769,28.6,11.5,1.3,1.3,1.6,0.3,18.3,76.1,3,49.7,13414.0,UT,89359.68921489302,178.0,54.1,92.3
50001,3725.0,11,13,24,8.8,18,21,5.0,108.0,2524.0,55.0,94.0,67,2.8,3.9,6.9,No,15,13,1,1,82.0,330.0,9,102.0,10,29,5.0,2.0,59467.0,38.0,36776,17.3,19.1,1.1,0.2,1.8,0.0,2.3,92.8,1,50.0,28879.0,VT,6980.695784701333,317.0,67.7,89.6
50003,6929.0,12,17,28,8.1,21,20,5.0,102.0,4300.0,49.0,82.0,60,3.6,4.2,7.7,No,19,16,2,1,78.5,503.0,9,149.0,12,30,6.0,2.0,52770.0,38.0,35594,19.0,22.3,1.1,0.3,1.1,0.1,2.0,94.3,0,51.2,23950.0,VT,12151.4518172596,317.0,42.0,58.7
50005,7141.0,13,18,31,8.4,23,19,5.0,86.0,3000.0,34.0,81.0,53,3.7,4.1,5.9,Yes,17,14,2,2,78.5,389.0,9,75.0,12,29,6.0,2.0,46299.0,33.0,30164,19.5,20.1,0.7,0.5,1.0,0.0,1.6,94.8,0,49.9,23230.0,VT,6605.286392869105,317.0,34.1,47.3
50007,5005.0,10,12,20,8.3,14,23,4.0,181.0,2327.0,58.0,90.0,80,2.3,4.5,6.5,No,17,15,1,1,81.6,1396.0,6,152.0,12,27,5.0,1.0,65851.0,36.0,162372,18.0,14.5,2.5,0.3,4.3,0.0,2.3,88.6,1,50.9,40680.0,VT,39681.4020840111,317.0,70.6,90.4
50011,6672.0,12,17,31,8.7,24,19,4.0,55.0,4173.0,48.0,92.0,63,3.1,4.1,6.4,No,16,14,2,1,78.3,591.0,9,81.0,11,35,5.0,1.0,60670.0,35.0,49025,22.3,15.6,0.6,1.0,0.8,0.0,1.6,93.9,0,50.2,34241.0,VT,11637.009548245242,317.0,35.4,49.1
50015,5471.0,11,16,25,8.4,19,21,6.0,87.0,3024.0,54.0,88.0,68,4.0,4.8,5.4,No,20,19,2,0,80.2,266.0,7,61.0,12,27,7.0,2.0,56965.0,33.0,25337,20.6,16.7,0.9,0.4,0.7,0.0,1.9,94.4,0,50.0,24475.0,VT,4419.162587802029,317.0,62.4,89.5
50017,5928.0,12,15,30,8.4,20,20,5.0,80.0,4159.0,42.0,89.0,59,3.1,4.0,6.6,Yes,15,13,2,1,79.8,320.0,9,132.0,11,33,6.0,2.0,56138.0,32.0,28974,18.7,20.2,0.6,0.4,0.6,0.0,1.5,95.5,0,49.8,28137.0,VT,5176.026554955296,317.0,50.7,65.9
